sim_id,currency_path,path_length,is_triggered,trigger_day,exit_day,max_profit,final_profit,holding_period
7864,USD→CNY→JPY→USD,3,True,0,-1,709.6697086097878,707.5244037670991,30
7865,USD→CNY→JPY→GBP→USD,4,True,0,-1,507.8987989018392,507.8987989018392,30
7866,USD→GBP→CNY→JPY→USD,4,True,0,-1,509.3132942269131,506.753676148003,30
7867,GBP→USD→JPY→CNY→GBP,4,True,0,-1,510.89974607567524,510.34424769095557,30
7868,EUR→CNY→USD→JPY→EUR,4,True,0,-1,592.599653496676,584.713886130839,30
7869,CNY→JPY→USD→GBP→CNY,4,True,0,-1,509.0692887964875,508.5325820331118,30
7870,EUR→USD→GBP→CNY→EUR,4,True,0,-1,2.897833630556386,2.891638649660193,30
7871,GBP→EUR→JPY→GBP,3,True,0,-1,65.62692505196625,65.21597548682058,30
7872,JPY→CNY→GBP→USD→JPY,4,True,0,-1,507.7997029971508,506.5190537316659,30
7873,EUR→JPY→USD→GBP→EUR,4,True,0,-1,65.26228690195451,64.4214801146841,30
7874,USD→CNY→JPY→USD,3,True,0,-1,711.5562239625227,709.8366305428794,30
7875,USD→CNY→JPY→USD,3,True,0,-1,707.0179059062119,703.478485891196,30
7876,GBP→USD→EUR→GBP,3,False,-1,-1,-0.3951341185255114,-0.3994926313004833,0
7877,EUR→CNY→GBP→EUR,3,True,0,-1,2.911430064398128,2.8942738588970855,30
7878,GBP→CNY→USD→GBP,3,True,0,-1,3.6394269635738734,3.626095302883712,30
7879,USD→EUR→GBP→USD,3,False,-1,-1,-0.39701258620479996,-0.4000829903991294,0
7880,GBP→EUR→USD→GBP,3,False,-1,-1,-0.3958789412255679,-0.3967362064549389,0
7881,GBP→EUR→JPY→CNY→GBP,4,True,0,-1,426.4073863050358,424.0643657984959,30
7882,GBP→JPY→CNY→GBP,3,True,0,-1,508.30901200916,505.42986871678505,30
7883,EUR→USD→GBP→JPY→EUR,4,True,0,-1,65.30930605975587,65.06071673008972,30
7884,CNY→EUR→USD→CNY,3,True,0,-1,4.413026434121024,4.394648913850953,30
7885,JPY→CNY→USD→JPY,3,True,0,-1,710.675875303388,707.4703700133995,30
7886,CNY→USD→JPY→CNY,3,True,0,-1,707.1206774624349,703.0945618681418,30
7887,CNY→JPY→USD→CNY,3,True,0,-1,709.3806017982298,707.73093349331,30
7888,CNY→GBP→USD→EUR→CNY,4,True,0,-1,2.889454119704532,2.857961186527017,30
7889,JPY→USD→GBP→JPY,3,True,0,-1,78.24166123353618,78.19164458058144,30
7890,GBP→USD→CNY→EUR→GBP,4,True,0,-1,2.8888317587241237,2.8628823478442116,30
7891,CNY→USD→EUR→GBP→CNY,4,True,0,-1,2.9100244756593057,2.9100244756593057,30
